CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50107471,BUDDIES COFFEE,Brooklyn,119,NORTH    1 STREET,11249,6142884599,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Critical,10,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.715425247726,-73.96196826823,301,34,055300,3425677,3023650037,BK73
50102076,LIC LANDING CAFE,Queens,5210,CENTER BLVD,11101,9292960804,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,13,A,12/03/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.742018665985,-73.960145049346,402,26,000100,,4,QN31
50105604,GRIND NYC COFFEE SHOP,Manhattan,602,9 AVENUE,10036,6463358952,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,20,,,02/21/2022,Cycle Inspection / Initial Inspection,40.75918830286,-73.992062322346,104,03,012100,1024957,1010340001,MN15
50117128,PARIS BAGUETTE,Queens,3108,30TH AVE,11102,3473375719,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,12/03/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.766802950701,-73.921227817806,401,22,006300,4008487,4006150036,QN70
50102076,LIC LANDING CAFE,Queens,5210,CENTER BLVD,11101,9292960804,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,13,A,12/03/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.742018665985,-73.960145049346,402,26,000100,,4,QN31
50105604,GRIND NYC COFFEE SHOP,Manhattan,602,9 AVENUE,10036,6463358952,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,20,,,02/21/2022,Cycle Inspection / Initial Inspection,40.75918830286,-73.992062322346,104,03,012100,1024957,1010340001,MN15
50102076,LIC LANDING CAFE,Queens,5210,CENTER BLVD,11101,9292960804,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,12/03/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.742018665985,-73.960145049346,402,26,000100,,4,QN31
50102076,LIC LANDING CAFE,Queens,5210,CENTER BLVD,11101,9292960804,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,12/03/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.742018665985,-73.960145049346,402,26,000100,,4,QN31
40715365,STARBUCKS,Queens,15741,CROSS BAY BOULEVARD,11414,7186419332,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,10,A,12/03/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.661789245432,-73.840513076838,410,32,088400,4439975,4141520104,QN57
50117128,PARIS BAGUETTE,Queens,3108,30TH AVE,11102,3473375719,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,9,A,12/03/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.766802950701,-73.921227817806,401,22,006300,4008487,4006150036,QN70
50108042,STUDIO GM COFFEE,Queens,21410A,42ND AVE,11361,9294135275,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,20A,Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.,Not Critical,,,,02/21/2022,Administrative Miscellaneous / Initial Inspection,40.762745908456,-73.770018551088,411,19,146700,4537383,4062980019,QN46
50105604,GRIND NYC COFFEE SHOP,Manhattan,602,9 AVENUE,10036,6463358952,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,20,,,02/21/2022,Cycle Inspection / Initial Inspection,40.75918830286,-73.992062322346,104,03,012100,1024957,1010340001,MN15
50105604,GRIND NYC COFFEE SHOP,Manhattan,602,9 AVENUE,10036,6463358952,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,20,,,02/21/2022,Cycle Inspection / Initial Inspection,40.75918830286,-73.992062322346,104,03,012100,1024957,1010340001,MN15
50108042,STUDIO GM COFFEE,Queens,21410A,42ND AVE,11361,9294135275,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,02/21/2022,Administrative Miscellaneous / Initial Inspection,40.762745908456,-73.770018551088,411,19,146700,4537383,4062980019,QN46
50108042,STUDIO GM COFFEE,Queens,21410A,42ND AVE,11361,9294135275,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,02/21/2022,Administrative Miscellaneous / Initial Inspection,40.762745908456,-73.770018551088,411,19,146700,4537383,4062980019,QN46
50108042,STUDIO GM COFFEE,Queens,21410A,42ND AVE,11361,9294135275,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,02/21/2022,Administrative Miscellaneous / Initial Inspection,40.762745908456,-73.770018551088,411,19,146700,4537383,4062980019,QN46
50117128,PARIS BAGUETTE,Queens,3108,30TH AVE,11102,3473375719,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,9,A,12/03/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.766802950701,-73.921227817806,401,22,006300,4008487,4006150036,QN70
50114145,Biao Sugar,Queens,2807,JACKSON AVE,11101,9295107004,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,12/03/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.748426503546,-73.93876816236,402,26,001900,4615628,4004200001,QN31
40715365,STARBUCKS,Queens,15741,CROSS BAY BOULEVARD,11414,7186419332,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,12/03/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.661789245432,-73.840513076838,410,32,088400,4439975,4141520104,QN57
50108042,STUDIO GM COFFEE,Queens,21410A,42ND AVE,11361,9294135275,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Critical,40,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.762745908456,-73.770018551088,411,19,146700,4537383,4062980019,QN46
50108042,STUDIO GM COFFEE,Queens,21410A,42ND AVE,11361,9294135275,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,40,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.762745908456,-73.770018551088,411,19,146700,4537383,4062980019,QN46
50108042,STUDIO GM COFFEE,Queens,21410A,42ND AVE,11361,9294135275,Coffee/Tea,12/03/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,40,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.762745908456,-73.770018551088,411,19,146700,4537383,4062980019,QN46
41328784,SOUTHSIDE COFFEE,Brooklyn,652,6 AVENUE,11215,3475992884,Coffee/Tea,12/06/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9,A,12/06/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.661219089961,-73.989972686511,307,38,014300,3017109,3008790052,BK37
50008334,COFFEE RX,Brooklyn,6903,3 AVENUE,11209,3477293317,Coffee/Tea,12/06/2021,No violations were recorded at the time of this inspection.,,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,0,,,02/21/2022,Cycle Inspection / Initial Inspection,40.63558854343,-74.026085463634,310,43,006800,3145671,3058720011,BK31
50106008,787 COFFEE,Manhattan,228,EAST   80 STREET,10075,9082308846,Coffee/Tea,12/06/2021,Establishment re-opened by DOHMH.,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,Z,12/06/2021,02/21/2022,Pre-permit (Operational) / Reopening Inspection,40.774622152293,-73.956016693691,108,05,013800,1048521,1015250035,MN32
50008334,COFFEE RX,Brooklyn,6903,3 AVENUE,11209,3477293317,Coffee/Tea,12/06/2021,No violations were recorded at the time of this inspection.,,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,0,,,02/21/2022,Cycle Inspection / Initial Inspection,40.63558854343,-74.026085463634,310,43,006800,3145671,3058720011,BK31
50105096,GREGORY'S COFFEE,Manhattan,122,EAST   42 STREET,10168,3474907420,Coffee/Tea,12/06/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9,A,12/06/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.751594155541,-73.976449558859,105,04,008000,1036152,1012960014,MN20
50008334,COFFEE RX,Brooklyn,6903,3 AVENUE,11209,3477293317,Coffee/Tea,12/06/2021,No violations were recorded at the time of this inspection.,,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,0,,,02/21/2022,Cycle Inspection / Initial Inspection,40.63558854343,-74.026085463634,310,43,006800,3145671,3058720011,BK31
50105096,GREGORY'S COFFEE,Manhattan,122,EAST   42 STREET,10168,3474907420,Coffee/Tea,12/06/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,12/06/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.751594155541,-73.976449558859,105,04,008000,1036152,1012960014,MN20
50106008,787 COFFEE,Manhattan,228,EAST   80 STREET,10075,9082308846,Coffee/Tea,12/06/2021,Establishment re-opened by DOHMH.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,Z,12/06/2021,02/21/2022,Pre-permit (Operational) / Reopening Inspection,40.774622152293,-73.956016693691,108,05,013800,1048521,1015250035,MN32
50008334,COFFEE RX,Brooklyn,6903,3 AVENUE,11209,3477293317,Coffee/Tea,12/06/2021,No violations were recorded at the time of this inspection.,,Food from unapproved or unknown source or home canned. Reduced oxygen packaged (ROP) fish not frozen before processing; or ROP foods prepared on premises transported to another site.,Critical,0,,,02/21/2022,Cycle Inspection / Initial Inspection,40.63558854343,-74.026085463634,310,43,006800,3145671,3058720011,BK31
50008334,COFFEE RX,Brooklyn,6903,3 AVENUE,11209,3477293317,Coffee/Tea,12/06/2021,No violations were recorded at the time of this inspection.,,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,0,,,02/21/2022,Cycle Inspection / Initial Inspection,40.63558854343,-74.026085463634,310,43,006800,3145671,3058720011,BK31
50106008,787 COFFEE,Manhattan,228,EAST   80 STREET,10075,9082308846,Coffee/Tea,12/06/2021,Establishment re-opened by DOHMH.,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,Z,12/06/2021,02/21/2022,Pre-permit (Operational) / Reopening Inspection,40.774622152293,-73.956016693691,108,05,013800,1048521,1015250035,MN32
50105096,GREGORY'S COFFEE,Manhattan,122,EAST   42 STREET,10168,3474907420,Coffee/Tea,12/06/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,12/06/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.751594155541,-73.976449558859,105,04,008000,1036152,1012960014,MN20
50106008,787 COFFEE,Manhattan,228,EAST   80 STREET,10075,9082308846,Coffee/Tea,12/06/2021,Establishment re-opened by DOHMH.,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,13,Z,12/06/2021,02/21/2022,Pre-permit (Operational) / Reopening Inspection,40.774622152293,-73.956016693691,108,05,013800,1048521,1015250035,MN32
41328784,SOUTHSIDE COFFEE,Brooklyn,652,6 AVENUE,11215,3475992884,Coffee/Tea,12/06/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,9,A,12/06/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.661219089961,-73.989972686511,307,38,014300,3017109,3008790052,BK37
50091474,CAFE AUBURNDALE,Queens,19210,NORTHERN BLVD,11358,9292007600,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,16,B,12/07/2021,02/21/2022,Cycle Inspection / Re-inspection,40.757836713028,-73.789220665072,411,19,142900,4124422,4055160013,QN48
40969350,STARBUCKS,Queens,10102,QUEENS BOULEVARD,11375,7184596923,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,12/07/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.726513484266,-73.852559514505,406,29,071305,4075145,4031710025,QN17
40969350,STARBUCKS,Queens,10102,QUEENS BOULEVARD,11375,7184596923,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,12/07/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.726513484266,-73.852559514505,406,29,071305,4075145,4031710025,QN17
41403280,STARBUCKS,Queens,254-41,HORACE HARDING EXPRESSWAY,11362,7184282489,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,12/07/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.763872379501,-73.726713344799,411,19,150702,4171502,4082560002,QN45
41418367,CAFFE ITALIA,Brooklyn,6917,18 AVENUE,11204,3475548899,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,26,,,02/21/2022,Cycle Inspection / Initial Inspection,40.61666599503,-73.992652043939,311,47,026000,3156730,3061610003,BK28
50111347,POETICA COFFEE,Brooklyn,240,PROSPECT PARK WEST,11215,9177975131,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33,Z,12/07/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.659348802262,-73.981261489622,307,39,016900,3027204,3011130050,BK40
50111347,POETICA COFFEE,Brooklyn,240,PROSPECT PARK WEST,11215,9177975131,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,33,Z,12/07/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.659348802262,-73.981261489622,307,39,016900,3027204,3011130050,BK40
50091474,CAFE AUBURNDALE,Queens,19210,NORTHERN BLVD,11358,9292007600,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,16,B,12/07/2021,02/21/2022,Cycle Inspection / Re-inspection,40.757836713028,-73.789220665072,411,19,142900,4124422,4055160013,QN48
50084067,NOMAD CAFE & EATERY,Queens,6714,FOREST AVE,11385,3472278136,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,12,A,12/07/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.704119408748,-73.901717875708,405,30,058500,4083342,4034820034,QN20
50111347,POETICA COFFEE,Brooklyn,240,PROSPECT PARK WEST,11215,9177975131,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,33,Z,12/07/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.659348802262,-73.981261489622,307,39,016900,3027204,3011130050,BK40
41418367,CAFFE ITALIA,Brooklyn,6917,18 AVENUE,11204,3475548899,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,26,,,02/21/2022,Cycle Inspection / Initial Inspection,40.61666599503,-73.992652043939,311,47,026000,3156730,3061610003,BK28
50084067,NOMAD CAFE & EATERY,Queens,6714,FOREST AVE,11385,3472278136,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,12/07/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.704119408748,-73.901717875708,405,30,058500,4083342,4034820034,QN20
50111347,POETICA COFFEE,Brooklyn,240,PROSPECT PARK WEST,11215,9177975131,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,33,Z,12/07/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.659348802262,-73.981261489622,307,39,016900,3027204,3011130050,BK40
41418367,CAFFE ITALIA,Brooklyn,6917,18 AVENUE,11204,3475548899,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,26,,,02/21/2022,Cycle Inspection / Initial Inspection,40.61666599503,-73.992652043939,311,47,026000,3156730,3061610003,BK28
50084067,NOMAD CAFE & EATERY,Queens,6714,FOREST AVE,11385,3472278136,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,12,A,12/07/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.704119408748,-73.901717875708,405,30,058500,4083342,4034820034,QN20
41418367,CAFFE ITALIA,Brooklyn,6917,18 AVENUE,11204,3475548899,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,26,,,02/21/2022,Cycle Inspection / Initial Inspection,40.61666599503,-73.992652043939,311,47,026000,3156730,3061610003,BK28
50091474,CAFE AUBURNDALE,Queens,19210,NORTHERN BLVD,11358,9292007600,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,16,B,12/07/2021,02/21/2022,Cycle Inspection / Re-inspection,40.757836713028,-73.789220665072,411,19,142900,4124422,4055160013,QN48
50111347,POETICA COFFEE,Brooklyn,240,PROSPECT PARK WEST,11215,9177975131,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,33,Z,12/07/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.659348802262,-73.981261489622,307,39,016900,3027204,3011130050,BK40
50091474,CAFE AUBURNDALE,Queens,19210,NORTHERN BLVD,11358,9292007600,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,16,B,12/07/2021,02/21/2022,Cycle Inspection / Re-inspection,40.757836713028,-73.789220665072,411,19,142900,4124422,4055160013,QN48
41418367,CAFFE ITALIA,Brooklyn,6917,18 AVENUE,11204,3475548899,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,26,,,02/21/2022,Cycle Inspection / Initial Inspection,40.61666599503,-73.992652043939,311,47,026000,3156730,3061610003,BK28
41418367,CAFFE ITALIA,Brooklyn,6917,18 AVENUE,11204,3475548899,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,26,,,02/21/2022,Cycle Inspection / Initial Inspection,40.61666599503,-73.992652043939,311,47,026000,3156730,3061610003,BK28
50111347,POETICA COFFEE,Brooklyn,240,PROSPECT PARK WEST,11215,9177975131,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,33,Z,12/07/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.659348802262,-73.981261489622,307,39,016900,3027204,3011130050,BK40
50111347,POETICA COFFEE,Brooklyn,240,PROSPECT PARK WEST,11215,9177975131,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,33,Z,12/07/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.659348802262,-73.981261489622,307,39,016900,3027204,3011130050,BK40
50111347,POETICA COFFEE,Brooklyn,240,PROSPECT PARK WEST,11215,9177975131,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,33,Z,12/07/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.659348802262,-73.981261489622,307,39,016900,3027204,3011130050,BK40
50111347,POETICA COFFEE,Brooklyn,240,PROSPECT PARK WEST,11215,9177975131,Coffee/Tea,12/07/2021,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,33,Z,12/07/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.659348802262,-73.981261489622,307,39,016900,3027204,3011130050,BK40
50090875,"DUNKIN', 'BASKIN ROBBINS",Brooklyn,1621,AVENUE U,11229,7189752565,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,12/08/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.598970063379,-73.955196593208,315,48,058000,3198174,3073210040,BK44
50108819,NERD BE COOL,Brooklyn,314,SACKETT STREET,11231,6468730266,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,24,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.682894927068,-73.995143350635,306,39,007500,3007010,3004280009,BK33
50108819,NERD BE COOL,Brooklyn,314,SACKETT STREET,11231,6468730266,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,24,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.682894927068,-73.995143350635,306,39,007500,3007010,3004280009,BK33
50108819,NERD BE COOL,Brooklyn,314,SACKETT STREET,11231,6468730266,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,24,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.682894927068,-73.995143350635,306,39,007500,3007010,3004280009,BK33
50090875,"DUNKIN', 'BASKIN ROBBINS",Brooklyn,1621,AVENUE U,11229,7189752565,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,12/08/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.598970063379,-73.955196593208,315,48,058000,3198174,3073210040,BK44
50108819,NERD BE COOL,Brooklyn,314,SACKETT STREET,11231,6468730266,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,24,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.682894927068,-73.995143350635,306,39,007500,3007010,3004280009,BK33
50102761,CARDINAL CAFE,Queens,9420,GUY R BREWER BLVD,11433,7182625178,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,16,,,02/21/2022,Cycle Inspection / Initial Inspection,40.702524573156,-73.795577947089,412,27,024600,4215630,4101040043,QN61
