Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
8074006633,BD95349,NY,TRC,01/05/2016,69,DELV,VOLVO,T,15710,35230,35250,88888888,0020,20,20,359608,T103,CC,0928A,,NY,O,288,Columbus Ave,,0,408,h1,,Y,0700A,0100P,RED,,0,,0,51 7,69-Failure to Disp Muni Recpt,,,,,,,,,,,
8074006645,BD95349,NY,TRC,01/05/2016,74,DELV,VOLVO,T,15710,35230,35250,88888888,0020,20,20,359608,T103,CC,0934A,,NY,O,288,Columbus Ave,,0,408,j2,,,,,RED,,0,,0,51 7,74-Missing Display Plate,,,,,,,,,,,
8074006657,BD95349,NY,TRC,01/05/2016,70,DELV,VOLVO,T,15710,35230,35250,88888888,0020,20,20,359608,T103,CC,0936A,,NY,O,288,Columbus Ave,,0,408,j3,,,,,RED,,0,,0,51 7,70-Reg. Sticker Missing (NYS),,,,,,,,,,,
8074006669,3HB388,MA,PAS,01/05/2016,38,SUBN,VOLKS,T,35210,15710,11710,88880888,0020,20,20,359608,T103,CC,0948A,,NY,F,149,W 72nd St,,0,408,h1,,Y,0900A,1000P,SILVE,,0,,0,51 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8074006670,23246MA,NY,COM,01/05/2016,37,VAN,ME/BE,T,35210,15710,11710,20160705,0020,20,20,359608,T103,CC,0952A,0918A,NY,F,165,W 72nd St,,20160105,408,h1,,Y,0900A,1000P,WH,,2010,108-3008,0,51 7,37-Expired Muni Meter,,,,,,,,,,,
8074006694,74488MB,NY,COM,01/05/2016,38,VAN,FORD,T,35230,0,0,20170731,0020,20,20,359608,T103,CC,1013A,,NY,I,N,W 73rd St,30ft W/of Broadway,0,408,h1,,Y,0900A,0700P,WHITE,,2010,,0,51 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8074006724,27228JY,NY,COM,01/05/2016,16,VAN,FORD,T,35250,13610,44990,20161130,0020,20,20,359608,T103,CC,1055A,1018A,NY,O,229,W 74th St,,20160105,408,k2,,Y,0700A,1000P,WH,,2008,,0,51 7,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
8074006750,93340MC,NY,COM,01/05/2016,21,VAN,FORD,T,35250,13610,44990,20161130,0020,20,20,359608,T103,CC,1107A,,NY,O,251,W 74th St,,0,408,d1,,Y  Y,1100A,1230A,WHITE,,2013,,0,51 7,21-No Parking (street clean),,,,,,,,,,,
8074006773,CYN6467,NY,PAS,01/05/2016,21,4DSD,NISSA,T,35270,13610,44990,20170902,0020,20,20,359608,T103,CC,1119A,,NY,O,255,W 75th St,,0,408,d1,,Y  Y,1100A,1230A,GR,,1997,,0,51 7,21-No Parking (street clean),,,,,,,,,,,
8074006785,B91CEJ,NJ,PAS,01/05/2016,21,SUBN,MINI,T,35270,13610,44990,88888888,0020,20,20,359608,T103,CC,1121A,,NY,F,250,W 75th St,,0,408,d1,,Y  Y,1100A,1230A,GREY,,0,,0,51 7,21-No Parking (street clean),,,,,,,,,,,
8074006797,10659MB,NY,COM,01/05/2016,37,VAN,FORD,T,35230,15710,11710,20170228,0020,20,20,359608,T103,CC,0104P,1132A,NY,F,175,W 73rd St,,0,408,h1,,Y,0900A,0700P,WH,,2011,103-3011,0,51 7,37-Expired Muni Meter,,,,,,,,,,,
8111500142,20300TC,NY,TRC,01/06/2016,14,TRAC,NS/OT,T,34870,13610,10810,20160228,0020,20,20,356319,T106,C,1124A,,NY,O,250,W 55th St,,0,408,c,,Y,0700A,0700P,WHITE,,2007,,0,48 6,14-No Standing,,,,,,,,,,,
8054503210,67668MH,NY,COM,01/13/2016,40,DELV,FRUEH,T,11710,35470,35490,20161231,0020,20,20,362283,T103,Q,1254P,,NY,F,530,Amsterdam Ave,,0,408,e2,,YYYYYYY,,,WH,,2016,,5,38 7,40-Fire Hydrant,,,,,,,,,,,
8054503222,1720NYP,NJ,PAS,01/13/2016,37,2DSD,TOYOT,T,11710,35470,35490,88888888,0020,20,20,362283,T103,Q,1257P,1207P,NY,F,529,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,OTHER,,0,103-3027,0,38 7,37-Expired Muni Meter,,,,,,,,,,,
8054503234,AE18785,AZ,PAS,01/13/2016,46,VAN,GMC,T,11710,35430,35450,88880088,0020,20,20,362283,T103,Q,0105P,1200P,NY,F,490,Amsterdam Ave,,0,408,F1,,,,,WHITE,,0,,0,38 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8054503258,71343JZ,NY,COM,01/13/2016,37,VAN,FORD,T,15710,35470,35490,20160731,0020,20,20,362283,T103,Q,0116P,1215P,NY,O,527,Columbus Ave,,20160113,408,h1,,YYYYY,1000A,0700P,GY,,2012,103-3065,0,38 7,37-Expired Muni Meter,,,,,,,,,,,
8054503260,31632JX,NY,COM,01/13/2016,37,VAN,CHEVR,T,15710,35370,35390,20170531,0020,20,20,362283,T103,Q,0125P,1104A,NY,O,428,Columbus Ave,,20160113,408,h1,,Y,0730A,0700P,OTHER,,2011,103-3076,0,38 7,37-Expired Muni Meter,,,,,,,,,,,
8054503283,9972CW,CT,CMB,01/13/2016,38,VAN,CHEVR,T,15710,35270,35290,88880088,0020,20,20,362283,T103,Q,0139P,,NY,F,324,Columbus Ave,,0,408,h1,,YYYYY,1000A,0700P,WHITE,,0,,0,38 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8054503295,17049MH,NY,COM,01/13/2016,38,VAN,FORD,T,15710,35270,35290,20170630,0020,20,20,362283,T103,Q,0141P,,NY,F,326,Columbus Ave,,0,408,h1,,YYYYY,1000A,0700P,GY,,2015,,0,38 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8054503301,FFH9074,NY,PAS,01/13/2016,31,SUBN,MAZDA,T,15710,35270,35290,20160920,0020,20,20,362283,T103,Q,0145P,,NY,O,326,Columbus Ave,,0,408,l3,,YYYYY,0700A,0700P,GY,,2014,,0,38 7,31-No Stand (Com. Mtr. Zone),,,,,,,,,,,
8054503313,83201MD,NY,COM,01/13/2016,50,VAN,FORD,T,0,0,0,20170731,0020,20,20,362283,T103,Q,0148P,,NY,I,S,W 75th St,0ft E/of Columbus Av,0,408,e5,,,,,WH,,2013,,0,38 7,50-Crosswalk,,,,,,,,,,,
8054503325,11929JY,NY,COM,01/13/2016,38,VAN,CHEVR,T,35190,14510,15710,88888888,0020,20,20,362283,T103,Q,0204P,,NY,F,73,W 71st St,,0,408,h1,,Y,0900A,0700P,WHITE,,2007,,0,38 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8054503349,79841MD,NY,COM,01/13/2016,38,VAN,FORD,T,35210,15710,11710,20170731,0020,20,20,362283,T103,Q,0302P,,NY,F,119,W 72nd St,,0,408,h1,,Y,0900A,1000P,WH,,2013,,0,38 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8054503581,95339MD,NY,COM,01/14/2016,46,DELV,NS/OT,T,11710,35450,35470,20170930,0020,20,20,362283,T103,Q,1207P,1200P,NY,F,516,Amsterdam Ave,,0,408,F1,,,,,OTHER,,0,,0,47 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8054503593,77803MB,NY,COM,01/14/2016,46,DELV,MACK,T,13610,35470,35490,20160630,0020,20,20,362283,T103,Q,1213P,1200P,NY,O,2348,Broadway,,0,408,F1,,,,,BL,,1993,,0,47 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8054503600,82376JY,NY,COM,01/14/2016,38,VAN,CHEVR,T,35470,13610,44990,88888888,0020,20,20,362283,T103,Q,1216P,,NY,O,250,W 85th St,,0,408,h1,,Y,0900A,0700P,WHITE,,2008,,0,47 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8054503611,31404JN,NY,COM,01/14/2016,37,VAN,FORD,T,13610,35450,35470,20170827,0020,20,20,362283,T103,Q,1219P,1047A,NY,O,2322,Broadway,,20160114,408,h1,,Y,0830A,1000P,WH,,2007,108-3086,0,47 7,37-Expired Muni Meter,,,,,,,,,,,
8054503623,AS362M,NJ,PAS,01/14/2016,46,DELV,NISSA,T,13610,35450,35470,88880088,0020,20,20,362283,T103,Q,1224P,1200P,NY,O,2330,Broadway,,0,408,F1,,,,,OTHER,,0,,0,47 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8054503635,93437MG,NY,COM,01/14/2016,37,VAN,FORD,T,35470,11710,13610,20170930,0020,20,20,362283,T103,Q,1227P,1215P,NY,F,215,W 85th St,,0,408,h1,,Y,0900A,0700P,WH,,2009,108-3076,0,47 7,37-Expired Muni Meter,,,,,,,,,,,
8054503647,FYS5621,NY,PAS,01/14/2016,37,SUBN,KIA,T,13610,35470,35490,20160628,0020,20,20,362283,T103,Q,1230P,1209P,NY,O,2345,Broadway,,0,408,h1,,Y,0800A,1000P,GY,,2013,108-3077,0,47 7,37-Expired Muni Meter,,,,,,,,,,,
8068514028,76095JY,NY,COM,01/14/2016,14,DELV,FRUEH,T,15710,0,0,88888888,0020,20,20,355134,T103,B,0952A,,NY,I,W,Columbus Ave,10ft N/of W 79th St,0,408,c,,YYYYYYY,,,WHITE,,2007,,0,CC3,14-No Standing,,,,,,,,,,,
8068514030,AB80661,CT,PAS,01/14/2016,21,4DSD,AUDI,T,35310,15710,11710,20160088,0020,20,20,355134,T103,B,1120A,,NY,F,135,W 77th St,,0,408,d1,,Y  Y,1100A,1230A,GREY,,0,,0,CC3,21-No Parking (street clean),,,,,,,,,,,
8068514041,13660MD,NY,COM,01/14/2016,19,DELV,KENWO,T,11710,35430,35450,20160331,0020,20,20,355134,T103,B,1125A,,NY,F,483,Amsterdam Ave,,0,408,c3,,YYYYYYY,,,RD,,2013,,0,CC3,19-No Stand (bus stop),,,,,,,,,,,
8074007960,62774ME,NY,COM,01/12/2016,37,VAN,NISSA,T,11710,35310,35330,20170831,0020,20,20,355660,T103,C,0239P,0204P,NY,O,366,Amsterdam Ave,,0,408,h1,,Y,0900A,1000P,GY,,2015,103-3019,0,37 7,37-Expired Muni Meter,,,,,,,,,,,
8074007972,59396JX,NY,COM,01/12/2016,38,VAN,INTER,T,11710,35250,35270,20160228,0020,20,20,355660,T103,C,0255P,,NY,F,313,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,RED,,2008,,0,37 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8074008009,ADN3535,NY,PAS,01/12/2016,38,SUBN,JEEP,T,35350,11710,13610,20170227,0020,20,20,355660,T103,C,0351P,,NY,F,224,W 79th St,,0,408,h1,,Y,0830A,0700P,BK,,2007,,0,37 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8074008400,FDB7949,NY,PAS,01/14/2016,37,4DSD,TOYOT,T,11710,35470,35490,20160716,0020,20,20,355660,T103,C,0201P,0155P,NY,F,525,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,GY,,2009,103-3027,0,59 7,37-Expired Muni Meter,,,,,,,,,,,
8074008411,25434MB,NY,COM,01/14/2016,37,PICK,DODGE,T,35390,11710,13610,20160228,0020,20,20,355660,T103,C,0224P,0213P,NY,O,219,W 81st St,,0,408,h1,,Y,0900A,0700P,WH,,2014,143-3393,0,59 7,37-Expired Muni Meter,,,,,,,,,,,
8074008423,FYS2120,NY,PAS,01/14/2016,38,SUBN,HONDA,T,35450,11710,13610,20160525,0020,20,20,355660,T103,C,0235P,,NY,F,215,W 84th St,,0,408,h1,,Y,0900A,0700P,GY,,2009,,0,59 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8074008435,AJ666U,NJ,PAS,01/14/2016,46,DELV,UD,T,13610,35450,35470,88888888,0020,20,20,355660,T103,C,0239P,1200P,NY,O,2322,Broadway,,0,408,F1,,,,,WHITE,,0,,0,59 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8074008460,89014MG,NY,COM,01/14/2016,38,PICK,CHEVR,T,11710,35390,35410,20171031,0020,20,20,355660,T103,C,0310P,,NY,F,442,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WH,,2005,,0,59 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8074008472,B41DRC,NJ,PAS,01/14/2016,37,SUBN,ME/BE,T,11710,35370,35390,88888888,0020,20,20,355660,T103,C,0314P,0255P,NY,F,424,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,GREY,,0,103-3034,0,59 7,37-Expired Muni Meter,,,,,,,,,,,
8074008484,31587MG,NY,COM,01/14/2016,37,VAN,FORD,T,11710,35310,35330,20160831,0020,20,20,355660,T103,C,0336P,1100A,NY,F,371,Amsterdam Ave,,20160114,408,h1,,Y,0900A,0700P,WH,,2013,118-3010,0,59 7,37-Expired Muni Meter,,,,,,,,,,,
8074008496,96107MA,NY,COM,01/14/2016,46,VAN,FRUEH,T,11710,35290,35310,88888888,0020,20,20,355660,T103,C,0341P,1200P,NY,O,351,Amsterdam Ave,,20160114,408,F1,,,,,BROWN,,2011,,0,59 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8074008526,FBB2744,NY,PAS,01/14/2016,37,SUBN,TOYOT,T,35250,15710,11710,20160620,0020,20,20,355660,T103,C,0407P,0356P,NY,O,161,W 74th St,,0,408,h1,,Y,0900A,0700P,BK,,2013,119-3032,0,59 7,37-Expired Muni Meter,,,,,,,,,,,
8074008538,88228MG,NY,COM,01/14/2016,37,VAN,FORD,T,35250,15710,11710,20170630,0020,20,20,355660,T103,C,0411P,0405P,NY,F,161,W 74th St,,0,408,h1,,Y,0900A,0700P,BL,,2006,103-3014,0,59 7,37-Expired Muni Meter,,,,,,,,,,,
8074008540,58973JT,NY,COM,01/14/2016,37,VAN,CHEVR,T,11710,35210,35230,20160131,0020,20,20,355660,T103,C,0508P,0130P,NY,F,269,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WH,,2006,140-3020,0,59 7,37-Expired Muni Meter,,,,,,,,,,,
8074008575,EAY6082,NY,PAS,01/14/2016,38,4DSD,CHEVR,T,15710,35230,35250,88888888,0020,20,20,355660,T103,C,0538P,,NY,O,282,Columbus Ave,,0,408,h1,,Y,0700A,0700P,WHITE,,2007,,0,59 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8074008587,61339MC,NY,COM,01/14/2016,38,VAN,FORD,T,35210,15710,11710,20161130,0020,20,20,355660,T103,C,0548P,,NY,O,152,W 72nd St,,0,408,h1,,Y,0900A,1000P,WH,,2013,,0,59 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8074008642,EPZ5173,NY,PAS,01/14/2016,38,SUBN,BMW,T,11710,35430,35450,20170329,0020,20,20,355660,T103,C,0816P,,NY,F,491,Amsterdam Ave,,0,408,h1,,Y,0900A,1000P,BK,,2013,,0,01 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8074008678,8ATKR4,CT,PAS,01/14/2016,40,4DSD,ME/BE,T,35290,40404,40404,20160088,0020,20,20,355660,T103,C,0835P,,NY,F,2150,W 76th St,,0,408,e2,,YYYYYYY,,,BLACK,,0,,10,01 7,40-Fire Hydrant,,,,,,,,,,,
8074008680,960YPG,CT,PAS,01/14/2016,37,4DSD,LEXUS,T,13610,35270,35290,88880088,0020,20,20,355660,T103,C,0837P,0700P,NY,F,2148,Broadway,,0,408,h1,,Y,0800A,1000P,BLACK,,0,108-3047,0,01 7,37-Expired Muni Meter,,,,,,,,,,,
8074008691,B19DZW,NJ,PAS,01/14/2016,37,SUBN,DODGE,T,11710,35370,35390,88888888,0020,20,20,355660,T103,C,0904P,0837P,NY,F,423,Amsterdam Ave,,0,408,h1,,Y,0900A,1000P,BLACK,,0,103-3022,0,01 7,37-Expired Muni Meter,,,,,,,,,,,
8074008708,EKA6569,NY,PAS,01/14/2016,37,SUBN,NISSA,T,11710,35370,35390,20160716,0020,20,20,355660,T103,C,0906P,0858P,NY,F,423,Amsterdam Ave,,0,408,h1,,Y,0900A,1000P,GY,,2014,103-3022,0,01 7,37-Expired Muni Meter,,,,,,,,,,,
8074008721,FZB2665,NY,PAS,01/14/2016,38,4DSD,TOYOT,T,11710,35430,35450,20160605,0020,20,20,355660,T103,C,0914P,,NY,F,487,Amsterdam Ave,,0,408,h1,,Y,0900A,1000P,GY,,2010,,0,01 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8074008733,EPZ5731,NY,PAS,01/14/2016,37,4DSD,ACURA,T,11710,35450,35470,20170322,0020,20,20,355660,T103,C,0916P,0901P,NY,F,509,Amsterdam Ave,,0,408,h1,,Y,0900A,1000P,GY,,2009,103-3026,0,01 7,37-Expired Muni Meter,,,,,,,,,,,
8074008757,DFB2572,PA,PAS,01/14/2016,37,SUBN,KIA,T,13610,35470,35490,20160488,0020,20,20,355660,T103,C,0925P,0843P,NY,F,2350,Broadway,,0,408,h1,,Y,0800A,1000P,GREY,,0,103-3077,0,01 7,37-Expired Muni Meter,,,,,,,,,,,
8074008782,EEJ3953,NY,PAS,01/14/2016,38,4DSD,TOYOT,T,13610,35450,35470,20171029,0020,20,20,355660,T103,C,0933P,,NY,O,2330,Broadway,,0,408,h1,,Y,0830A,1000P,GY,,2008,,0,01 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8074008800,FGR4827,NY,PAS,01/14/2016,37,SUBN,DODGE,T,13610,35510,35530,20160121,0020,20,20,355660,T103,C,0940P,0932P,NY,F,2381,Broadway,,0,408,h1,,Y,0830A,1000P,DKB,,2005,121-8213,0,01 7,37-Expired Muni Meter,,,,,,,,,,,
8080506887,B59ELF,NJ,PAS,01/04/2016,14,SUBN,FORD,T,34970,13610,15710,88888888,0020,20,20,357724,T503,D1,0105P,,NY,F,11,W 60th St,,0,408,c,,YYYYY,0700A,0700P,BLACK,,0,,0,C 77,14-No Standing,,,,,,,,,,,
8080506899,63406MG,NY,COM,01/04/2016,69,VAN,FORD,T,34970,13610,15710,20170531,0020,20,20,357724,T503,D1,0110P,,NY,F,33,W 60th St,,0,408,h1,,YYYYY,0700A,0600P,WH,,2015,,0,C 77,69-Failure to Disp Muni Recpt,,,,,,,,,,,
8049773322,17258JC,NY,COM,01/06/2016,38,PICK,TOYOT,T,11710,35410,35430,20160129,0020,20,20,358914,T103,F,0909A,,NY,F,470,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WHITE,,2016,,0,40 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8049773334,AP401A,NJ,PAS,01/06/2016,38,DELV,INTER,T,11710,35470,35490,88888888,0020,20,20,358914,T103,F,0917A,,NY,F,530,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WHITE,,0,,0,40 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8049773346,97025JB,NY,COM,01/06/2016,46,DELV,INTER,T,13610,35470,35490,20160131,0020,20,20,358914,T103,F,0924A,1200P,NY,O,2345,Broadway,,0,408,F1,,,,,WHITE,,1993,,0,40 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8049773358,57133MB,NY,COM,01/06/2016,14,VAN,NISSA,T,35430,11710,13610,20171231,0020,20,20,358914,T103,F,0932A,,NY,O,225,W 83rd St,,0,408,c,,YYYYYYY,,,WH,,2012,,0,40 7,14-No Standing,,,,,,,,,,,
8049773360,62150JM,NY,COM,01/06/2016,40,VAN,NS/OT,T,35470,11710,13610,88888888,0020,20,20,358914,T103,F,1012A,,NY,O,200,W 85th St,,0,408,e2,,YYYYYYY,,,BROWN,,0,,0,40 7,40-Fire Hydrant,,,,,,,,,,,
8049773371,52454MC,NY,COM,01/06/2016,37,VAN,NISSA,T,13610,35430,35450,20170930,0020,20,20,358914,T103,F,1018A,1003A,NY,F,2308,Broadway,,20160106,408,h1,,Y,0800A,1000P,WHITE,,2013,108-3071,0,40 7,37-Expired Muni Meter,,,,,,,,,,,
8049773383,70925MB,NY,COM,01/06/2016,19,VAN,FRUEH,T,13610,35350,35370,20170131,0020,20,20,358914,T103,F,1028A,,NY,O,2231,Broadway,,0,408,c3,,YYYYYYY,,,WHITE,,2013,,0,40 7,19-No Stand (bus stop),,,,,,,,,,,
8049773395,62257MH,NY,COM,01/06/2016,37,VAN,CHEVR,T,35350,11710,13610,20171006,0020,20,20,358914,T103,F,1030A,1010A,NY,O,223,W 79th St,,0,408,h1,,Y,0830A,0700P,WH,,2007,108-3050,0,40 7,37-Expired Muni Meter,,,,,,,,,,,
8049773401,62257MH,NY,COM,01/06/2016,71,VAN,CHEVR,T,35350,11710,13610,20171006,0020,20,20,358914,T103,F,1032A,,NY,O,223,W 79th St,,0,408,j6,,YYYYYYY,,,WH,,2007,,0,40 7,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
8049773413,AN9226C,NJ,PAS,01/06/2016,46,DELV,STERL,T,35350,11710,13610,88888888,0020,20,20,358914,T103,F,1036A,1200P,NY,F,222,W 79th St,,20160106,408,F1,,,,,WHITE,,0,,0,40 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8049773437,62150JM,NY,COM,01/06/2016,40,DELV,GMC,T,13610,35450,35470,88888888,0020,20,20,358914,T103,F,1109A,,NY,F,2330,Broadway,,0,408,e2,,YYYYYYY,,,BROWN,,1990,,5,40 7,40-Fire Hydrant,,,,,,,,,,,
8049773462,ELP1710,NY,PAS,01/07/2016,21,SUBN,NISSA,T,35450,0,0,20161024,0020,20,20,358914,T103,F,0847A,,NY,I,N,W 84th St,75ft W/of Columbus A,0,408,d1,,Y  Y,0830A,1000A,BLACK,,2015,,0,49 7,21-No Parking (street clean),,,,,,,,,,,
8049773474,52364MC,NY,COM,01/07/2016,14,VAN,FORD,T,15710,35450,35470,20160831,0020,20,20,358914,T103,F,0851A,,NY,O,507,Columbus Ave,,0,408,c,,YYYYY,0700A,1000A,WH,,2012,,0,49 7,14-No Standing,,,,,,,,,,,
8049773486,41216ME,NY,COM,01/07/2016,46,DELV,FRUEH,T,15710,35450,35470,20160331,0020,20,20,358914,T103,F,0853A,1200P,NY,F,507,Columbus Ave,,0,408,F1,,,,,WH,,2002,,0,49 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8049773498,671ZEH,CT,PAS,01/07/2016,46,SUBN,NISSA,T,35470,15710,11710,20160088,0020,20,20,358914,T103,F,0858A,,NY,F,160,W 85th St,,0,408,f1,,,,,YELLO,,0,,0,49 7,46A-Double Parking (Non-COM),,,,,,,,,,,
8049773504,2WE793,OK,PAS,01/07/2016,40,DELV,INTER,T,11710,35470,35490,20160088,0020,20,20,358914,T103,F,0903A,,NY,F,530,Amsterdam Ave,,0,408,e2,,YYYYYYY,,,WHITE,,0,,0,49 7,40-Fire Hydrant,,,,,,,,,,,
8049773516,2WE793,OK,PAS,01/07/2016,84,DELV,INTER,T,11710,35470,35490,20160088,0020,20,20,358914,T103,F,0905A,,NY,F,530,Amsterdam Ave,,0,408,k7,,,,,WHITE,,0,,0,49 7,84-Platform lifts in low posit,,,,,,,,,,,
8049773528,63875JE,NY,COM,01/07/2016,37,VAN,HINO,T,11710,35370,35390,20170430,0020,20,20,358914,T103,F,0914A,0908A,NY,F,422,Amsterdam Ave,,20160107,408,h1,,Y,0900A,0700P,WH,,2001,103-3034,0,49 7,37-Expired Muni Meter,,,,,,,,,,,
8049773530,31632JX,NY,COM,01/07/2016,37,VAN,CHEVR,T,13610,35370,35390,20170531,0020,20,20,358914,T103,F,0922A,0900A,NY,F,2242,Broadway,,20160107,408,h1,,Y,0800A,1000P,WH,,2011,108-3065,0,49 7,37-Expired Muni Meter,,,,,,,,,,,
8049773541,FLH9018,NY,PAS,01/07/2016,21,SUBN,LEXUS,T,35470,44990,29690,20170328,0020,20,20,358914,T103,F,0936A,,NY,O,310,W 85th St,,0,408,d1,,Y  Y,0930A,1100A,GY,,2014,,0,49 7,21-No Parking (street clean),,,,,,,,,,,
8049773553,74206MD,NY,COM,01/07/2016,21,VAN,NISSA,T,35470,44990,29690,20171031,0020,20,20,358914,T103,F,0938A,,NY,O,310,W 85th St,,0,408,d1,,Y  Y,0930A,1100A,WHITE,,2013,,0,49 7,21-No Parking (street clean),,,,,,,,,,,
8049773577,DBP8570,NY,PAS,01/07/2016,21,4DSD,HONDA,T,35470,44990,29690,20161102,0020,20,20,358914,T103,F,0946A,,NY,F,317,W 85th St,,0,408,d1,,Y  Y,0930A,1100A,RD,,2003,,0,49 7,21-No Parking (street clean),,,,,,,,,,,
8049773589,BHJ9508,NY,PAS,01/07/2016,21,4DSD,SUBAR,T,35470,44990,29690,20160414,0020,20,20,358914,T103,F,0948A,,NY,F,307,W 85th St,,0,408,d1,,Y  Y,0930A,1100A,RED,,2002,,0,49 7,21-No Parking (street clean),,,,,,,,,,,
8049773590,71906MH,NY,COM,01/07/2016,21,VAN,FORD,T,44990,35450,35470,20151226,0020,20,20,358914,T103,F,0952A,,NY,F,505,West End Ave,,0,408,d1,,Y  Y,0930A,1100A,WHITE,,2015,,0,49 7,21-No Parking (street clean),,,,,,,,,,,
8049773607,71906MH,NY,COM,01/07/2016,70,VAN,FORD,T,44990,35450,35470,20151226,0020,20,20,358914,T103,F,0953A,,NY,F,505,West End Ave,,0,408,j3,,YYYYYYY,,,WHITE,,2015,,0,49 7,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
8049773619,DEBEL2,NJ,PAS,01/07/2016,21,4DSD,LEXUS,T,44990,35450,35470,88888888,0020,20,20,358914,T103,F,0955A,,NY,F,515,West End Ave,,0,408,d1,,Y  Y,0930A,1100A,BLACK,,0,,0,49 7,21-No Parking (street clean),,,,,,,,,,,
8049773620,AS453K,NJ,PAS,01/07/2016,38,DELV,FRUEH,T,11710,35430,35450,88888888,0020,20,20,358914,T103,F,1107A,,NY,F,489,Amsterdam Ave,,0,408,h1,,Y,0900A,1000P,WHITE,,0,,0,49 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8049773632,76095JY,NY,COM,01/07/2016,21,DELV,FRUEH,T,35330,15710,11710,88888888,0020,20,20,358914,T103,F,1155A,,NY,F,173,W 78th St,,0,408,d1,,Y  Y,1100A,1230A,WHITE,,2007,,0,49 7,21-No Parking (street clean),,,,,,,,,,,
8049773656,62150JM,NY,COM,01/07/2016,37,DELV,GMC,T,13610,35450,35470,88888888,0020,20,20,358914,T103,F,1211P,1108A,NY,F,2330,Broadway,,20160107,408,h1,,Y,0800A,1000P,BROWN,,1990,103-3027,0,49 7,37-Expired Muni Meter,,,,,,,,,,,
8049773670,48767JZ,NY,COM,01/07/2016,46,VAN,NS/OT,T,35690,14510,15710,88888888,0020,20,20,358914,T103,F,1245P,1200P,NY,F,9,W 96th St,,20160107,408,F1,,,,,WHITE,,0,,0,49 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
8074010041,DEVU65,FL,PAS,01/20/2016,38,4DSD,ACURA,T,11710,35410,35430,20161188,0020,20,20,355660,T103,C,0810P,,NY,F,475,Amsterdam Ave,,0,408,h1,,Y,0900A,1000P,GREY,,0,,0,C 77,38-Failure to Display Muni Rec,,,,,,,,,,,
8074010090,1J27A,NY,OMT,01/20/2016,38,TAXI,FORD,T,13610,35410,35430,20160228,0020,20,20,355660,T103,C,0837P,,NY,F,2286,Broadway,,0,408,h1,,Y,0800A,1000P,YW,,2010,,0,C 77,38-Failure to Display Muni Rec,,,,,,,,,,,
